pm2.5,DEWP,TEMP,PRES,Iws
75,-9,-5,1025,1.34
80,-9,-6,1025,1.79
86,-7,-4,1025,0.89
95,-7,-3,1025,0.89
101,-6,-2,1025,0.89
132,-6,-1,1025,1.78
153,-5,-1,1024,3.57
173,-6,0,1023,1.79
178,-7,1,1021,0.89
176,-7,2,1020,1.79
209,-7,2,1020,0.89
219,-7,2,1020,1.79
224,-7,1,1020,3.58
212,-8,-2,1020,6.71
221,-8,-3,1021,8.5
221,-8,-4,1021,10.29
217,-8,-4,1021,0.89
203,-8,-4,1021,1.78
221,-9,-5,1021,1.79
192,-8,-4,1021,3.58
183,-10,-6,1022,6.71
175,-8,-5,1022,10.73
177,-9,-6,1022,14.75
183,-10,-7,1023,17.88
155,-10,-7,1023,22.8
151,-9,-6,1023,26.82
137,-10,-7,1024,29.95
109,-8,-4,1024,34.87
140,-8,-2,1025,39.79
117,-8,1,1026,42.92
128,-12,5,1026,46.05
54,-14,5,1025,3.13
34,-14,5,1024,6.26
32,-15,6,1024,9.39
28,-15,6,1024,12.52
29,-15,6,1024,3.13
37,-15,3,1024,4.92
46,-15,1,1025,6.71
54,-12,-1,1025,0.89
53,-12,-2,1026,1.78
47,-12,0,1026,4.02
112,-9,-1,1027,7.15
125,-8,-2,1028,8.94
128,-7,-3,1028,0.89
126,-5,-2,1028,1.78
153,-5,-1,1028,2.67
157,-5,-1,1028,3.12
144,-5,-1,1027,0.89
138,-5,-1,1027,0.89
128,-5,-1,1027,1.79
126,-5,-1,1027,3.58
126,-5,-1,1027,5.37
159,-6,-1,1028,8.5
149,-5,-1,1028,11.63
123,-4,0,1027,15.65
150,-4,0,1026,18.78
146,-5,0,1025,22.8
145,-5,0,1024,25.93
160,-5,0,1024,27.72
148,-5,0,1024,29.51
156,-5,0,1024,30.4
158,-7,-2,1024,31.29
167,-6,-2,1024,0.89
171,-5,-1,1025,0.89
177,-6,-1,1025,1.78
185,-6,-1,1025,0.89
201,-6,-1,1024,0.89
217,-6,-1,1024,1.34
208,-6,-2,1024,0.89
204,-7,-4,1024,0.89
213,-7,-4,1025,0.89
256,-6,-3,1025,2.68
211,-6,-3,1024,5.81
203,-8,-5,1024,8.94
212,-7,-5,1025,12.07
205,-6,-3,1026,16.09
196,-7,-1,1027,20.11
182,-8,1,1028,24.13
124,-11,3,1027,4.02
102,-14,3,1027,8.94
77,-14,5,1026,12.96
48,-16,5,1026,16.98
38,-16,5,1026,3.13
31,-16,5,1027,1.79
27,-16,4,1028,1.79
33,-16,4,1028,4.92
35,-16,-1,1029,8.94
29,-19,-1,1030,12.07
24,-20,0,1031,16.09
26,-25,0,1032,20.11
11,-21,-4,1032,24.13
14,-22,-3,1032,28.15
12,-21,-4,1033,31.28
9,-21,-4,1033,34.41
11,-20,-4,1033,39.33
15,-20,-5,1034,43.35
13,-20,-5,1034,1.79
15,-21,-6,1034,1.79
17,-20,-6,1034,6.71
19,-20,-5,1035,4.02
18,-21,-5,1036,3.13
21,-20,-2,1036,7.15
17,-21,-1,1035,1.79
22,-28,0,1034,8.94
23,-27,1,1033,16.09
16,-25,0,1032,21.9
22,-26,0,1032,27.71
18,-25,0,1032,33.52
17,-26,-1,1033,39.33
21,-26,-2,1033,44.25
23,-25,-2,1033,49.17
22,-25,-5,1034,54.09
21,-25,-7,1034,58.11
23,-23,-8,1034,59.9
53,-24,-7,1034,1.79
66,-23,-10,1034,0.89
52,-23,-10,1033,1.79
30,-23,-9,1033,3.58
10,-23,-11,1033,6.71
10,-23,-8,1033,9.84
13,-26,-6,1033,14.76
11,-25,-7,1033,18.78
14,-25,-9,1033,20.57
20,-24,-9,1034,23.7
22,-25,-4,1035,27.72
23,-26,-3,1035,31.74
20,-28,-2,1034,37.55
17,-28,0,1032,42.47
14,-32,0,1031,48.28
10,-33,1,1029,54.09
10,-35,1,1029,61.24
27,-34,1,1029,67.05
44,-26,0,1029,4.92
53,-24,-1,1029,8.05
59,-23,-2,1030,9.84
56,-22,-2,1030,12.97
58,-23,-2,1030,14.76
66,-24,-6,1031,0.89
73,-21,-8,1031,0.89
83,-20,-9,1031,0.89
81,-20,-9,1031,1.78
91,-22,-12,1031,1.79
104,-22,-11,1031,3.58
88,-22,-12,1031,5.37
85,-23,-13,1031,7.16
66,-22,-13,1031,10.29
47,-23,-13,1031,13.42
70,-22,-11,1031,0.89
61,-21,-8,1032,1.79
47,-22,-5,1032,0.89
61,-23,-2,1032,1.78
69,-25,0,1031,2.67
66,-27,3,1030,1.79
63,-28,3,1029,3.58
43,-27,4,1029,1.79
48,-29,5,1029,4.92
67,-26,2,1029,4.02
87,-26,1,1030,8.04
127,-25,1,1030,12.06
126,-20,-3,1031,0.89
126,-24,1,1031,1.78
106,-19,-5,1032,1.79
104,-20,-8,1032,2.68
118,-19,-9,1032,0.89
141,-19,-9,1032,1.78
199,-19,-9,1032,1.79
262,-19,-10,1032,2.68
234,-21,-10,1032,4.47
221,-19,-11,1032,0.89
177,-20,-12,1031,0.89
135,-20,-11,1031,4.02
108,-20,-11,1032,1.79
97,-18,-7,1032,0.89
87,-20,-3,1032,1.79
85,-21,-1,1031,3.58
81,-25,1,1030,5.37
82,-25,3,1029,1.79
81,-25,5,1028,1.79
111,-27,5,1027,1.79
143,-25,4,1027,4.02
153,-22,2,1027,7.15
189,-21,2,1028,11.17
244,-19,2,1029,14.3
273,-18,-4,1029,0.89
218,-19,-5,1030,2.68
227,-19,-1,1031,6.7
95,-19,-2,1032,0.89
20,-22,1,1032,8.94
NA,-21,-1,1033,16.09
NA,-24,-1,1034,24.14
NA,-22,-3,1035,29.95
NA,-23,-6,1035,33.97
NA,-22,-7,1035,37.99
12,-24,-6,1036,39.78
12,-23,-7,1037,42.91
17,-22,-6,1038,0.89
33,-22,-2,1039,1.79
22,-23,0,1039,3.58
20,-26,1,1039,1.79
10,-26,1,1038,0.89
14,-27,2,1036,4.02
12,-27,2,1036,8.04
12,-27,4,1035,12.06
8,-27,3,1035,16.98
19,-27,2,1035,3.13
40,-26,1,1035,3.13
37,-25,0,1035,7.15
42,-22,-2,1035,0.45
56,-22,-4,1035,1.34
62,-21,-8,1035,3.13
57,-22,-9,1035,0.89
57,-19,-9,1034,0.89
75,-20,-9,1034,1.79
96,-20,-9,1034,0.89
110,-18,-9,1034,1.79
97,-20,-11,1033,3.58
105,-20,-11,1033,5.37
84,-19,-12,1033,0.89
106,-19,-11,1033,1.79
112,-19,-11,1033,0.89
120,-17,-8,1034,2.68
117,-18,-4,1033,0.89
118,-18,-1,1033,1.78
106,-19,0,1031,2.67
96,-23,1,1030,3.56
82,-22,2,1029,4.45
63,-23,3,1029,1.79
79,-23,3,1029,0.89
125,-22,0,1029,0.89
119,-20,-2,1030,0.89
115,-19,-6,1030,1.79
131,-16,-6,1031,1.79
177,-18,-7,1031,1.79
287,-17,-7,1032,0.89
299,-19,-8,1032,1.79
250,-18,-7,1033,1.79
159,-19,-8,1033,3.58
124,-20,-9,1033,6.71
123,-19,-8,1034,11.63
49,-21,-10,1034,15.65
36,-19,-9,1034,0.89
59,-20,-9,1034,1.78
85,-18,-9,1035,2.67
170,-18,-11,1035,1.79
180,-15,-7,1036,3.58
227,-12,-2,1036,5.37
199,-20,-1,1036,0.89
168,-23,1,1035,1.78
93,-24,2,1033,2.67
80,-23,3,1033,1.79
111,-22,3,1033,1.79
133,-19,3,1032,3.13
135,-17,1,1033,6.26
94,-16,0,1033,9.39
103,-17,0,1033,12.52
92,-16,1,1033,1.79
93,-15,-5,1034,2.68
109,-14,-5,1034,3.57
122,-14,-6,1034,4.46
123,-13,-7,1033,5.35
122,-14,-8,1033,0.89
172,-15,-7,1034,2.68
213,-17,-10,1033,4.47
196,-17,-10,1033,6.26
158,-18,-10,1033,0.89
103,-19,-10,1032,1.78
90,-18,-10,1033,3.13
70,-18,-7,1033,4.92
67,-18,-5,1033,8.05
66,-17,-2,1033,12.07
52,-18,0,1033,13.86
55,-20,2,1032,1.79
51,-22,5,1030,2.68
47,-22,5,1029,3.57
48,-22,5,1029,5.36
60,-23,5,1029,6.25
88,-23,2,1028,1.79
279,-16,2,1029,5.81
435,-15,0,1029,8.94
489,-13,-2,1029,0.89
513,-11,-2,1029,1.78
539,-11,-2,1028,1.79
567,-10,-2,1029,0.89
569,-10,-3,1028,1.79
659,-9,-3,1027,0.89
648,-9,-3,1027,1.78
651,-8,-3,1027,2.67
671,-7,-3,1027,1.79
623,-7,-3,1026,1.79
618,-7,-4,1027,0.89
532,-7,-4,1027,1.78
477,-8,-5,1028,3.57
479,-8,-5,1028,5.36
490,-6,-2,1028,0.89
476,-11,1,1028,1.79
457,-11,2,1027,5.81
327,-10,3,1027,8.94
161,-11,4,1026,1.79
286,-15,5,1027,3.58
298,-14,5,1027,5.37
310,-11,3,1027,7.16
332,-7,0,1029,10.29
391,-7,-2,1029,12.08
437,-6,-1,1030,13.87
422,-5,-1,1031,0.89
320,-5,-2,1031,1.79
346,-4,-1,1031,3.58
351,-4,-1,1031,7.6
297,-5,-2,1031,10.73
290,-5,-2,1031,13.86
250,-7,-2,1031,18.78
170,-10,-2,1031,23.7
103,-10,-3,1031,29.51
79,-10,-3,1031,34.43
73,-10,-3,1032,0.89
74,-10,-3,1032,1.79
77,-10,-3,1033,3.58
81,-10,-2,1033,5.37
95,-9,0,1033,0.89
115,-10,1,1032,1.79
77,-11,3,1031,0.89
67,-13,5,1030,2.68
13,-21,5,1030,7.15
12,-21,5,1030,14.3
10,-22,4,1030,21.45
195,-23,4,1031,28.6
238,-22,3,1031,32.62
293,-22,3,1031,36.64
384,-22,3,1032,40.66
381,-18,-1,1032,44.68
296,-23,3,1032,49.6
38,-22,1,1032,54.52
19,-20,-2,1032,57.65
22,-21,2,1033,63.46
20,-17,-1,1033,68.38
14,-17,-4,1033,73.3
23,-16,-5,1033,1.79
19,-16,-8,1033,3.58
22,-17,-6,1034,6.71
33,-16,-5,1034,3.13
42,-15,-1,1035,6.26
40,-19,3,1035,9.39
43,-20,4,1035,4.02
56,-20,5,1034,0.89
57,-21,6,1033,2.68
153,-20,6,1032,3.13
108,-19,6,1032,7.15
89,-18,5,1031,12.07
87,-18,3,1031,16.09
95,-19,3,1032,17.88
111,-16,1,1032,0.89
112,-15,1,1031,1.79
145,-14,1,1031,5.81
184,-12,-2,1032,7.6
178,-11,-2,1031,11.62
170,-9,-2,1030,15.64
161,-8,-2,1030,19.66
133,-8,-2,1030,21.45
114,-8,-2,1028,24.58
112,-7,-2,1027,0.89
114,-7,-3,1027,1.78
130,-7,-3,1026,1.79
133,-7,-2,1026,0.89
143,-7,-3,1025,1.78
137,-7,-2,1026,2.67
143,-6,-2,1026,1.79
145,-6,-1,1025,3.58
185,-7,1,1023,0.89
198,-8,2,1021,2.68
205,-9,3,1020,1.79
195,-9,3,1020,4.92
203,-9,3,1020,6.71
209,-9,1,1021,8.5
202,-9,1,1022,0.89
28,-21,5,1023,12.07
26,-21,3,1024,21.9
22,-21,2,1025,29.95
24,-22,2,1026,38.89
16,-21,1,1025,46.04
16,-19,-1,1025,50.06
17,-20,0,1026,59.89
7,-21,-1,1027,69.72
9,-23,-1,1027,84.92
10,-22,-2,1027,97.88
8,-21,-2,1028,109.06
7,-21,-3,1028,114.87
10,-21,-2,1028,123.81
11,-21,-2,1029,135.88
11,-21,-1,1029,147.06
10,-23,0,1030,159.13
7,-24,1,1030,171.2
9,-25,2,1030,183.27
14,-24,3,1029,194.45
13,-24,4,1029,207.41
14,-25,3,1029,219.48
9,-24,3,1030,230.66
14,-24,2,1030,240.49
9,-24,1,1032,250.32
8,-23,0,1032,258.37
10,-20,0,1033,265.52
8,-20,-1,1034,272.67
9,-20,-1,1034,277.59
11,-20,-1,1034,284.74
11,-20,-2,1034,291.89
10,-20,-3,1034,297.7
15,-22,-2,1034,306.64
13,-22,-6,1035,310.66
16,-22,-4,1035,315.58
13,-22,-6,1035,318.71
18,-21,-5,1035,323.63
18,-22,-5,1035,328.55
22,-21,-5,1035,3.13
23,-20,-3,1035,6.26
24,-21,-1,1035,3.13
24,-23,2,1035,6.26
23,-24,2,1033,0.89
23,-24,4,1032,1.79
42,-25,4,1030,3.13
54,-24,4,1030,4.02
48,-24,3,1029,8.94
66,-23,3,1029,12.96
56,-24,1,1029,16.09
67,-23,1,1029,19.22
95,-20,-1,1028,21.01
111,-19,-1,1028,22.8
112,-18,-4,1028,0.89
113,-18,-5,1027,0.89
127,-18,-6,1027,1.79
137,-19,-6,1026,0.89
164,-18,-8,1026,0.89
190,-18,-8,1026,2.68
175,-18,-9,1025,4.47
142,-18,-9,1025,6.26
107,-17,-9,1025,8.05
101,-19,-10,1025,11.18
100,-18,-9,1025,14.31
97,-16,-5,1025,0.89
101,-18,-2,1025,3.13
105,-20,0,1025,4.92
117,-20,2,1024,0.89
119,-20,3,1023,1.79
115,-21,5,1021,0.89
125,-22,5,1021,1.78
NA,-21,5,1021,1.79
NA,-21,4,1021,0.89
184,-20,1,1021,1.78
210,-16,-2,1021,0.89
213,-16,-2,1022,1.78
237,-16,-4,1022,3.57
258,-17,-5,1022,1.79
264,-15,-5,1022,1.79
324,-16,-3,1021,3.58
344,-16,-6,1021,1.79
356,-15,-7,1020,0.45
366,-15,-7,1020,0.9
350,-15,-7,1020,0.89
321,-16,-8,1019,0.45
294,-15,-8,1018,0.89
239,-16,-8,1018,2.68
219,-15,-6,1018,4.47
221,-13,-5,1018,0.89
245,-14,-2,1017,1.34
311,-16,0,1018,1.79
240,-15,2,1016,0.89
235,-15,2,1015,1.79
232,-14,2,1014,0.89
238,-14,3,1014,1.78
243,-14,3,1013,2.67
282,-14,1,1013,0.89
310,-12,-1,1014,0.89
295,-12,-4,1015,1.78
301,-11,-3,1015,0.89
325,-12,-5,1015,1.79
319,-11,-4,1015,0.89
335,-11,-3,1016,2.68
301,-11,-3,1015,4.47
312,-12,-3,1016,6.26
316,-11,-3,1015,8.05
296,-11,-3,1014,11.18
270,-12,-2,1015,12.97
252,-12,-3,1014,16.99
234,-12,-3,1014,21.91
233,-12,-3,1016,0.89
241,-12,-3,1016,1.78
231,-12,-1,1017,1.79
214,-13,1,1017,3.58
210,-16,4,1019,6.71
178,-15,5,1018,11.63
142,-16,7,1017,15.65
122,-21,10,1016,4.92
59,-22,10,1017,8.94
47,-23,10,1017,13.86
40,-24,9,1018,17.88
32,-24,9,1019,21.9
48,-25,8,1020,25.92
32,-24,5,1021,29.05
25,-23,4,1021,3.13
26,-23,4,1021,1.79
43,-21,1,1022,4.02
54,-20,1,1023,1.79
55,-19,-1,1022,1.79
53,-17,-1,1023,0.89
60,-17,-1,1023,1.78
55,-17,-1,1023,1.79
42,-15,-2,1023,3.58
36,-19,1,1024,6.71
32,-21,1,1025,9.84
14,-20,0,1026,12.97
15,-21,5,1027,16.99
18,-20,6,1028,4.02
14,-21,6,1028,8.94
15,-22,6,1028,14.75
15,-22,6,1027,20.56
14,-24,6,1027,26.37
19,-24,6,1027,31.29
17,-24,5,1027,35.31
16,-24,4,1028,0.89
14,-23,0,1029,0.89
33,-20,-1,1030,0.89
45,-22,-2,1031,4.02
55,-13,0,1032,3.13
71,-7,0,1033,6.26
59,-7,-1,1034,10.28
42,-8,-2,1034,13.41
31,-9,-3,1034,15.2
30,-9,-5,1034,0.89
39,-8,-3,1034,1.79
23,-9,-2,1033,3.58
26,-9,-2,1033,5.37
25,-10,-3,1033,7.16
26,-12,-5,1034,10.29
24,-12,-6,1034,12.08
29,-11,-3,1033,13.87
28,-10,-1,1033,17
35,-11,1,1032,21.02
35,-11,2,1031,25.94
38,-12,2,1029,30.86
49,-12,2,1027,34.88
65,-12,3,1026,38.9
72,-13,3,1024,42.92
74,-13,2,1024,44.71
80,-13,1,1024,0.89
88,-12,0,1024,3.13
106,-12,0,1023,6.26
113,-10,-1,1023,8.05
139,-8,-2,1022,11.18
119,-8,-3,1021,12.97
122,-8,-3,1020,14.76
116,-9,-5,1020,0.45
132,-10,-6,1019,0.89
120,-10,-6,1019,0.45
111,-10,-7,1018,1.79
108,-10,-6,1017,3.58
110,-11,-7,1017,6.71
119,-10,-7,1017,8.5
125,-10,-6,1017,10.29
143,-8,-4,1017,13.42
149,-8,-1,1017,16.55
133,-11,2,1018,19.68
136,-12,3,1017,22.81
149,-12,5,1016,25.94
161,-12,7,1016,29.07
167,-12,7,1016,30.86
167,-12,7,1017,32.65
53,-12,6,1018,0.89
19,-20,8,1020,7.15
32,-27,7,1022,16.09
15,-27,7,1023,27.27
11,-28,5,1025,36.21
10,-28,4,1026,44.26
11,-26,2,1027,3.13
11,-24,2,1028,4.92
9,-21,-1,1028,3.13
19,-21,-3,1029,7.15
13,-21,-4,1029,10.28
13,-21,-5,1029,13.41
14,-22,-5,1029,0.89
17,-21,-4,1029,3.13
16,-22,-3,1030,1.79
18,-21,-4,1031,0.89
31,-19,0,1031,1.78
23,-22,1,1031,1.79
15,-16,2,1031,4.92
57,-16,3,1030,8.94
65,-11,5,1028,14.75
64,-12,5,1028,20.56
65,-11,5,1027,25.48
64,-12,5,1026,30.4
81,-13,4,1025,34.42
75,-14,1,1025,37.55
70,-13,0,1025,40.68
71,-10,1,1025,44.7
83,-8,-1,1025,48.72
74,-8,-2,1024,52.74
86,-8,-3,1023,54.53
75,-9,-4,1023,56.32
72,-9,-5,1022,1.79
74,-8,-4,1021,1.79
76,-9,-5,1020,0.89
84,-10,-6,1019,1.34
81,-10,-7,1017,0.89
86,-10,-7,1016,0.89
84,-10,-7,1016,0.89
88,-10,-7,1015,1.79
91,-7,-3,1016,0.89
102,-7,-2,1015,1.79
121,-7,0,1014,3.58
132,-8,1,1013,1.79
163,-9,2,1012,1.79
175,-9,2,1011,0.89
190,-9,3,1011,1.78
203,-9,3,1011,2.67
205,-9,2,1011,3.56
217,-8,-1,1011,0.89
241,-9,-3,1012,1.78
226,-9,-3,1013,1.79
225,-9,-3,1013,4.92
205,-10,-4,1013,8.05
213,-8,-2,1013,0.89
229,-10,-3,1014,1.78
217,-10,-3,1014,2.67
218,-10,-4,1015,1.79
128,-10,-2,1015,0.89
88,-15,-1,1016,4.92
20,-14,-4,1016,8.94
16,-21,1,1017,14.75
6,-20,0,1018,18.77
12,-19,-2,1019,21.9
20,-23,4,1020,0.89
26,-24,4,1021,4.02
16,-26,5,1021,7.15
16,-27,7,1020,8.94
16,-27,7,1018,3.13
12,-26,8,1017,4.92
17,-26,8,1017,6.71
17,-26,8,1017,10.73
25,-24,7,1017,14.75
39,-24,4,1018,16.54
54,-18,4,1018,21.46
123,-7,2,1019,26.38
142,-6,0,1020,29.51
157,-5,-1,1020,33.53
190,-6,-2,1020,36.66
137,-7,-1,1021,39.79
469,-7,-1,1021,41.58
344,-7,-1,1021,44.71
281,-7,-2,1021,46.5
209,-8,-2,1020,0.89
150,-9,-4,1020,0.89
138,-9,-4,1020,1.79
133,-8,-3,1020,3.58
130,-8,-4,1020,5.37
143,-6,-1,1020,9.39
103,-7,1,1020,13.41
81,-7,2,1020,17.43
70,-7,2,1019,0.89
81,-7,3,1019,1.79
117,-6,3,1018,0.89
130,-5,3,1017,1.79
146,-5,3,1017,3.58
144,-6,2,1017,0.89
147,-7,2,1018,1.78
140,-7,1,1019,2.67
148,-5,2,1019,3.56
155,-5,2,1019,4.45
167,-5,2,1019,4.9
180,-4,2,1019,5.79
183,-5,2,1019,0.89
181,-5,2,1018,0.45
172,-6,2,1019,1.79
167,-5,2,1018,2.68
171,-4,1,1018,4.47
179,-4,1,1017,6.26
175,-5,1,1017,8.05
190,-6,2,1018,11.18
189,-6,2,1017,14.31
187,-7,3,1018,17.44
178,-7,3,1018,20.57
184,-7,3,1018,0.89
152,-4,4,1017,0.89
124,-3,4,1016,1.78
163,-3,4,1015,1.79
143,-2,4,1015,3.58
127,-1,4,1014,5.37
109,-1,4,1014,8.5
120,-1,4,1014,11.63
135,-1,3,1013,14.76
118,-1,3,1013,17.89
132,-1,2,1013,21.02
141,-1,2,1013,25.04
144,-1,2,1012,28.17
141,-1,2,1012,29.96
144,-1,2,1012,33.09
159,-1,2,1012,36.22
163,-1,2,1011,39.35
174,-1,2,1011,41.14
164,-2,2,1011,0.89
171,-2,1,1012,3.13
162,-3,-1,1012,7.15
152,-2,2,1013,12.96
141,-5,5,1014,20.11
66,-10,8,1015,28.16
22,-19,10,1015,37.1
15,-20,10,1014,49.17
13,-21,10,1014,60.35
13,-21,10,1014,70.18
12,-24,9,1015,81.36
13,-24,9,1015,89.41
10,-27,6,1017,98.35
9,-29,4,1018,104.16
8,-33,3,1020,4.92
9,-34,3,1020,10.73
7,-34,2,1021,14.75
9,-33,2,1021,18.77
8,-35,1,1022,21.9
10,-35,1,1023,26.82
8,-34,0,1024,28.61
10,-29,0,1024,30.4
9,-28,0,1025,0.89
6,-21,-1,1026,8.05
6,-31,-2,1027,13.86
7,-35,-3,1028,22.8
5,-33,-4,1028,29.95
6,-33,-3,1029,38.89
6,-32,-2,1029,46.94
4,-32,-1,1029,54.99
4,-33,0,1029,63.04
6,-36,0,1027,71.09
6,-37,1,1026,80.03
6,-36,2,1025,88.08
4,-39,2,1025,96.13
6,-40,2,1025,104.18
6,-38,1,1026,113.12
6,-33,-1,1027,118.04
6,-34,-5,1028,122.06
11,-33,-5,1028,126.08
11,-33,-3,1029,4.02
13,-33,-5,1029,5.81
16,-32,-3,1029,4.92
3,-32,-5,1029,6.71
7,-31,-4,1030,12.52
6,-32,-5,1030,19.67
6,-32,-5,1030,25.48
6,-32,-5,1030,30.4
6,-32,-6,1030,35.32
7,-32,-6,1030,40.24
10,-32,-6,1031,46.05
10,-32,-5,1032,51.86
9,-32,-3,1032,56.78
12,-32,-2,1032,63.93
12,-34,-2,1032,71.08
11,-33,0,1031,72.87
10,-37,1,1030,76
6,-38,0,1028,80.02
8,-37,1,1028,81.81
7,-36,0,1028,3.13
18,-33,0,1027,6.26
17,-30,-2,1027,0.89
50,-27,-4,1028,0.89
71,-27,-4,1028,1.78
91,-27,-2,1029,3.57
109,-27,-2,1029,5.36
126,-24,-6,1030,0.89
104,-22,-5,1030,1.79
80,-25,-5,1029,3.58
69,-25,-5,1029,0.89
62,-25,-6,1029,1.79
73,-24,-7,1029,0.89
115,-25,-8,1029,1.34
155,-24,-11,1029,2.23
148,-22,-11,1030,0.89
114,-22,-11,1030,1.78
94,-22,-6,1030,0.89
117,-20,-4,1030,1.78
118,-19,-2,1030,2.67
116,-19,1,1029,3.56
96,-16,1,1028,4.45
96,-14,1,1027,4.02
102,-14,1,1027,7.15
99,-14,1,1027,8.94
104,-13,0,1027,10.73
101,-12,-1,1028,11.62
92,-12,-2,1028,12.51
76,-12,-3,1028,13.4
90,-12,-3,1028,14.29
111,-11,-4,1029,16.08
125,-12,-5,1029,1.79
139,-12,-4,1029,2.68
151,-12,-5,1029,0.89
204,-12,-5,1029,1.79
203,-13,-6,1029,0.89
200,-14,-7,1029,0.89
187,-13,-8,1029,2.68
168,-13,-6,1030,0.45
158,-13,-7,1030,1.34
155,-12,-7,1031,0.89
154,-11,-3,1032,1.79
146,-12,-1,1032,3.58
150,-13,0,1031,5.37
136,-15,1,1030,0.89
130,-15,1,1029,1.78
122,-16,2,1029,2.67
125,-16,2,1029,3.56
121,-15,1,1030,1.79
108,-16,1,1029,3.58
102,-16,0,1029,0.89
118,-14,-1,1030,1.34
130,-14,-1,1030,0.89
155,-12,-1,1031,2.68
131,-8,-2,1031,4.47
93,-6,-1,1031,7.6
91,-7,-2,1031,9.39
86,-7,-2,1030,12.52
101,-7,-2,1030,15.65
105,-8,-2,1030,17.44
110,-10,-3,1029,19.23
112,-11,-3,1029,22.36
119,-10,-3,1029,26.38
100,-8,-4,1029,30.4
105,-7,-5,1029,32.19
105,-7,-5,1029,33.98
112,-7,-5,1029,35.77
107,-7,-4,1029,37.56
94,-7,-4,1028,39.35
84,-6,-3,1026,41.14
89,-7,-4,1026,44.27
90,-6,-3,1025,46.06
98,-7,-3,1024,47.85
100,-6,-3,1024,49.64
109,-7,-3,1025,51.43
107,-7,-3,1025,54.56
107,-7,-3,1025,57.69
106,-6,-4,1025,59.48
108,-6,-4,1025,61.27
109,-6,-4,1025,63.06
106,-6,-4,1025,66.19
95,-6,-4,1025,69.32
94,-6,-4,1025,71.11
88,-6,-4,1025,72
115,-7,-4,1024,0.89
133,-7,-4,1024,1.78
132,-6,-4,1024,1.79
147,-7,-4,1025,2.68
147,-7,-5,1026,3.13
146,-7,-5,1027,4.92
79,-6,-3,1028,1.79
38,-8,0,1028,3.13
20,-13,1,1027,7.15
14,-14,0,1027,4.02
10,-14,2,1027,4.92
6,-16,1,1027,3.13
9,-16,2,1027,7.15
7,-17,0,1028,15.2
10,-17,-3,1030,21.01
8,-19,-3,1031,29.06
7,-19,-5,1033,34.87
14,-20,-6,1034,40.68
10,-21,-7,1035,46.49
6,-21,-8,1036,50.51
9,-21,-7,1036,55.43
13,-22,-8,1037,61.24
9,-22,-8,1037,66.16
10,-22,-9,1037,71.08
9,-23,-11,1037,74.21
10,-22,-12,1037,77.34
10,-22,-10,1037,82.26
11,-22,-9,1038,88.07
12,-21,-10,1038,91.2
16,-21,-7,1039,95.22
12,-22,-5,1038,100.14
17,-22,-4,1038,105.06
14,-22,-3,1037,109.08
14,-22,-3,1036,113.1
12,-21,-1,1035,116.23
14,-22,-1,1034,119.36
10,-22,-1,1034,0.89
11,-22,-1,1034,3.13
11,-21,-2,1035,7.15
14,-20,-3,1035,12.07
15,-20,-4,1036,16.09
26,-19,-5,1036,21.01
24,-19,-8,1037,22.8
18,-21,-9,1037,26.82
11,-19,-9,1038,29.95
12,-21,-9,1038,33.08
9,-20,-9,1038,36.21
9,-21,-12,1037,39.34
13,-21,-11,1037,42.47
9,-21,-12,1037,45.6
8,-21,-10,1037,1.79
7,-21,-12,1037,1.79
13,-18,-9,1038,4.92
13,-20,-6,1038,4.92
22,-21,-5,1038,8.94
10,-22,-3,1037,3.13
18,-23,-3,1036,4.92
20,-22,-3,1034,1.79
20,-21,-2,1033,3.58
26,-21,-1,1032,5.37
24,-21,-1,1032,8.5
25,-19,-3,1032,12.52
34,-19,-3,1032,16.54
42,-18,-4,1032,19.67
47,-18,-4,1032,21.46
53,-16,-6,1032,0.89
64,-16,-7,1032,1.78
65,-15,-8,1032,0.89
66,-16,-10,1031,0.89
76,-16,-10,1031,1.79
83,-15,-10,1030,0.89
120,-16,-12,1030,0.45
121,-17,-12,1029,0.9
111,-16,-12,1029,1.79
112,-17,-12,1029,3.58
100,-18,-12,1029,5.37
84,-17,-11,1030,7.16
66,-15,-8,1030,8.95
64,-15,-5,1030,10.74
73,-16,-3,1029,0.89
90,-16,-2,1028,1.78
103,-16,-1,1027,1.79
126,-17,0,1026,3.13
146,-17,1,1026,4.02
143,-17,1,1025,8.04
135,-17,0,1025,12.06
188,-15,-1,1026,13.85
221,-13,-2,1027,15.64
203,-13,-5,1027,0.89
204,-12,-5,1028,1.78
184,-13,-7,1028,0.89
177,-13,-7,1029,0.89
220,-13,-8,1029,0.89
268,-14,-10,1029,1.78
255,-16,-10,1030,3.13
241,-15,-10,1030,6.26
181,-14,-9,1030,9.39
146,-14,-8,1031,12.52
141,-16,-9,1031,15.65
136,-14,-7,1032,20.57
124,-14,-7,1033,24.59
87,-18,-3,1034,3.13
66,-18,0,1034,4.92
44,-22,1,1034,8.05
36,-23,2,1033,11.18
39,-22,4,1033,1.79
55,-21,4,1032,3.58
114,-20,4,1031,1.79
100,-20,3,1032,3.13
95,-19,2,1032,6.26
162,-19,2,1032,9.39
237,-15,1,1033,13.41
229,-15,0,1034,15.2
175,-12,-1,1035,18.33
150,-12,-2,1035,21.46
145,-9,-3,1036,24.59
268,-8,-3,1036,28.61
237,-9,-4,1036,32.63
